acc,disprot_id,region_id,organism,ncbi_taxon_id,group,protein_length,start,end,region_len,term_namespace,term_id,term_ontology,ec_id,ec_name,ec_ontology,reference_id,curator_name,released,version
P04792,DP04262,DP04262r010,Homo sapiens,9606,Human,205,42,87,46,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,30842409,Victoria Nugnes,2026_06,0
P18848,DP04263,DP04263r001,Homo sapiens,9606,Human,351,1,275,275,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,35077711,Reid Alderson,2025_06,0
Q5SWA1,DP04264,DP04264r001,Homo sapiens,9606,Human,713,414,613,200,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r002,Homo sapiens,9606,Human,713,556,571,16,Molecular function,GO:0071074,GO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,1
Q5SWA1,DP04264,DP04264r003,Homo sapiens,9606,Human,713,414,613,200,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r004,Homo sapiens,9606,Human,713,557,561,5,Molecular function,GO:0071074,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,1
Q5SWA1,DP04264,DP04264r005,Homo sapiens,9606,Human,713,425,430,6,Molecular function,GO:0071074,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r006,Homo sapiens,9606,Human,713,420,425,6,Molecular function,GO:0071074,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r007,Homo sapiens,9606,Human,713,420,425,6,Molecular function,GO:0019888,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r008,Homo sapiens,9606,Human,713,1,713,713,Structural state,IDPO:0000002,IDPO,ECO:0001191,in vitro cleavage assay evidence used in manual assertion,ECO,28759048,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r009,Homo sapiens,9606,Human,713,414,639,226,Molecular function,GO:0071074,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r010,Homo sapiens,9606,Human,713,639,713,75,Molecular function,GO:0008157,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r011,Homo sapiens,9606,Human,713,1,713,713,Cellular component,GO:0000164,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r012,Homo sapiens,9606,Human,713,1,713,713,Cellular component,GO:0000164,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,34847777,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r013,Homo sapiens,9606,Human,713,340,639,300,Molecular function,GO:0071074,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,34847777,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r014,Homo sapiens,9606,Human,713,639,713,75,Molecular function,GO:0008157,GO,ECO:0006030,co-immunoprecipitation evidence used in manual assertion,ECO,34847777,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r015,Homo sapiens,9606,Human,713,639,713,75,Molecular function,GO:0019888,GO,ECO:0006170,quantitative western immunoblotting evidence used in manual assertion,ECO,34847777,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r016,Homo sapiens,9606,Human,713,426,439,14,Molecular function,GO:0071074,GO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r017,Homo sapiens,9606,Human,713,471,495,25,Molecular function,GO:0071074,GO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r018,Homo sapiens,9606,Human,713,421,431,11,Molecular function,GO:0071074,GO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q5SWA1,DP04264,DP04264r019,Homo sapiens,9606,Human,713,474,480,7,Molecular function,GO:0071074,GO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,38159565,Victoria Nugnes,2025_06,0
Q9NPD8,DP04267,DP04267r001,Homo sapiens,9606,Human,197,157,197,41,Structural state,IDPO:0000002,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,37773242,Victoria Nugnes,2025_06,0
Q9NPD8,DP04267,DP04267r002,Homo sapiens,9606,Human,197,157,197,41,Disorder function,IDPO:0000031,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,37773242,Victoria Nugnes,2025_06,0
Q8WXC6,DP04270,DP04270r001,Homo sapiens,9606,Human,57,1,40,40,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,34272906,Zsófia Kálmán,2025_06,0
Q8WXC6,DP04270,DP04270r002,Homo sapiens,9606,Human,57,1,57,57,Structural state,IDPO:0000002,IDPO,ECO:0006204,far-UV circular dichroism evidence used in manual assertion,ECO,34272906,Victoria Nugnes,2025_06,0
P02647,DP04271,DP04271r001,Homo sapiens,9606,Human,267,210,267,58,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,19850866,Trinidad Cordero,2024_12,0
P02647,DP04271,DP04271r002,Homo sapiens,9606,Human,267,140,170,31,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,19850866,Trinidad Cordero,2024_12,0
P02647,DP04271,DP04271r003,Homo sapiens,9606,Human,267,25,267,243,Biological process,GO:0034205,GO,ECO:0006202,synchrotron radiation circular dichroism evidence used in manual assertion,ECO,27992182,Trinidad Cordero,2024_12,0
P02647,DP04271,DP04271r004,Homo sapiens,9606,Human,267,70,83,14,Structural transition,IDPO:0000011,IDPO,ECO:0006202,synchrotron radiation circular dichroism evidence used in manual assertion,ECO,27992182,Trinidad Cordero,2024_12,0
P02647,DP04271,DP04271r005,Homo sapiens,9606,Human,267,70,83,14,Biological process,GO:0034205,GO,ECO:0007044,transmission electron microscopy evidence used in manual assertion,ECO,27992182,Trinidad Cordero,2024_12,0
P02647,DP04271,DP04271r006,Homo sapiens,9606,Human,267,25,267,243,Structural state,IDPO:0000003,IDPO,ECO:0006230,heat capacity-based evidence used in manual assertion,ECO,8610156,Victoria Nugnes,2024_12,0
P02647,DP04271,DP04271r007,Homo sapiens,9606,Human,267,44,54,11,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,19850866,Trinidad Cordero,2024_12,0
Q9Y2G2,DP04274,DP04274r001,Homo sapiens,9606,Human,537,1,162,162,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q9Y2G2,DP04274,DP04274r002,Homo sapiens,9606,Human,537,1,162,162,Disorder function,IDPO:0000032,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q9Y2G2,DP04274,DP04274r003,Homo sapiens,9606,Human,537,1,162,162,Biological process,GO:0050729,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q9Y2G2,DP04274,DP04274r004,Homo sapiens,9606,Human,537,1,162,162,Biological process,GO:0031648,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q13613,DP04276,DP04276r001,Homo sapiens,9606,Human,665,1,94,94,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2024_12,0
Q13613,DP04276,DP04276r002,Homo sapiens,9606,Human,665,1,94,94,Disorder function,IDPO:0000032,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2024_12,0
Q13613,DP04276,DP04276r003,Homo sapiens,9606,Human,665,1,94,94,Biological process,GO:0031648,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,33053349,Victoria Nugnes,2024_12,0
Q8N465,DP04277,DP04277r001,Homo sapiens,9606,Human,521,1,51,51,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q8N465,DP04277,DP04277r002,Homo sapiens,9606,Human,521,1,51,51,Disorder function,IDPO:0000032,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q8N465,DP04277,DP04277r003,Homo sapiens,9606,Human,521,1,51,51,Biological process,GO:0031648,GO,ECO:0007089,loss-of-function mutant phenotype evidence used in manual assertion,ECO,33053349,Victoria Nugnes,2025_06,0
Q9UMY1,DP04278,DP04278r001,Homo sapiens,9606,Human,257,1,94,94,Structural state,IDPO:0000002,IDPO,ECO:0007013,combinatorial experimental and author inference evidence used in manual assertion,ECO,39126896,Victoria Nugnes,2025_06,0
Q9UMY1,DP04278,DP04278r002,Homo sapiens,9606,Human,257,1,94,94,Disorder function,IDPO:0000032,IDPO,ECO:0007013,combinatorial experimental and author inference evidence used in manual assertion,ECO,39126896,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r001,Homo sapiens,9606,Human,1740,50,126,77,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r002,Homo sapiens,9606,Human,1740,644,682,39,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r003,Homo sapiens,9606,Human,1740,937,970,34,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r004,Homo sapiens,9606,Human,1740,1039,1137,99,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r005,Homo sapiens,9606,Human,1740,1202,1426,225,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r006,Homo sapiens,9606,Human,1740,1689,1740,52,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P49815-5,DP04279,DP04279r007,Homo sapiens,9606,Human,1740,1689,1740,52,Disorder function,IDPO:0000031,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33436626,Victoria Nugnes,2025_06,0
P68431,DP04281,DP04281r001,Homo sapiens,9606,Human,136,1,38,38,Structural state,IDPO:0000002,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,22493481,Victoria Nugnes,2025_06,0
P68431,DP04281,DP04281r002,Homo sapiens,9606,Human,136,1,38,38,Disorder function,IDPO:0000032,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,22493481,Victoria Nugnes,2025_06,0
Q8TDX7,DP04284,DP04284r001,Homo sapiens,9606,Human,302,182,195,14,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,26522158,Zsófia Kálmán,2025_06,0
Q8TDX7,DP04284,DP04284r002,Homo sapiens,9606,Human,302,190,195,6,Disorder function,IDPO:0000045,IDPO,ECO:0001202,in vitro protein kinase assay evidence used in manual assertion,ECO,12840024,Zsófia Kálmán,2025_06,0
Q8TDX7,DP04284,DP04284r003,Homo sapiens,9606,Human,302,182,195,14,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,26522158,Zsófia Kálmán,2025_06,0
Q8TDX7,DP04284,DP04284r004,Homo sapiens,9606,Human,302,1,19,19,Disorder function,IDPO:0000032,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,26522158,Zsófia Kálmán,2025_06,0
Q8TDX7,DP04284,DP04284r005,Homo sapiens,9606,Human,302,1,19,19,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,26522158,Zsófia Kálmán,2025_06,0
Q8TDX7,DP04284,DP04284r006,Homo sapiens,9606,Human,302,190,195,6,Biological process,GO:0043549,GO,ECO:0001254,radioisotope assay evidence used in manual assertion,ECO,12840024,Zsófia Kálmán,2025_06,0
Q9UK59,DP04285,DP04285r001,Homo sapiens,9606,Human,544,394,544,151,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,37507019,Victoria Nugnes,2025_06,0
Q9UK59,DP04285,DP04285r002,Homo sapiens,9606,Human,544,503,544,42,Biological process,GO:0050821,GO,ECO:0006275,analytical ultracentrifugation evidence used in manual assertion,ECO,37507019,Victoria Nugnes,2025_06,0
Q9UK59,DP04285,DP04285r003,Homo sapiens,9606,Human,544,394,544,151,Disorder function,IDPO:0000031,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,37507019,Victoria Nugnes,2025_06,0
Q8TAP9,DP04286,DP04286r001,Homo sapiens,9606,Human,179,1,135,135,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,37507019,Victoria Nugnes,2025_06,0
Q8TAP9,DP04286,DP04286r002,Homo sapiens,9606,Human,179,160,179,20,Structural state,IDPO:0000002,IDPO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,37507019,Victoria Nugnes,2025_06,0
O14907,DP04287,DP04287r001,Homo sapiens,9606,Human,124,1,10,10,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,21417405,Zsófia Kálmán,2025_06,0
O14907,DP04287,DP04287r002,Homo sapiens,9606,Human,124,113,124,12,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,21417405,Zsófia Kálmán,2025_06,0
Q9Y572,DP04295,DP04295r001,Homo sapiens,9606,Human,518,387,518,132,Structural state,IDPO:0000002,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,36870681,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r002,Homo sapiens,9606,Human,518,387,518,132,Biological process,GO:1990000,GO,ECO:0006333,thioflavin T based fluorescence spectroscopy evidence,ECO,36870681,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r003,Homo sapiens,9606,Human,518,430,465,36,Molecular function,GO:0042802,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,36870681,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r004,Homo sapiens,9606,Human,518,388,447,60,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r005,Homo sapiens,9606,Human,518,470,518,49,Structural state,IDPO:0000002,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r006,Homo sapiens,9606,Human,518,476,518,43,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r007,Homo sapiens,9606,Human,518,418,446,29,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r008,Homo sapiens,9606,Human,518,447,475,29,Structural state,IDPO:0000006,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r009,Homo sapiens,9606,Human,518,447,475,29,Structural transition,IDPO:0000011,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
Q9Y572,DP04295,DP04295r010,Homo sapiens,9606,Human,518,448,469,22,Structural transition,IDPO:0000011,IDPO,ECO:0006224,cryogenic electron microscopy-based structural model with missing residue coordinates used in manual assertion,ECO,33790016,Victoria Nugnes,2025_06,0
